Date,Close,High,Low,Open,Volume,Ticker
2025-02-18,404.8374938964844,405.7862306432336,401.7342920226082,403.2167063843153,21423100,MSFT
2025-02-19,409.9073181152344,410.6188782021152,402.8707962337448,403.09811062253897,24114200,MSFT
2025-02-20,412.07598876953125,415.2250013636158,408.52096684547683,411.24417583261857,23508700,MSFT
2025-02-21,404.23309326171875,413.9772255480723,403.9162337604133,413.27415103230015,27524800,MSFT
2025-02-24,400.0640869140625,405.38176561032634,395.42968840762455,404.5301585448998,26443700,MSFT
2025-02-25,394.0235595703125,398.00441513588805,392.8352683816966,397.1923965138258,29387400,MSFT
2025-02-26,395.83575439453125,399.66804717869115,390.40913086553707,394.13250979931917,19619000,MSFT
2025-02-27,388.7059020996094,401.7871994813194,388.3494237890168,397.36074580317216,21127400,MSFT
2025-02-28,393.1224365234375,393.7562160246685,382.8039671137811,388.83463352266693,32845700,MSFT
2025-03-03,384.7052307128906,394.93461038215554,382.39794340981075,394.93461038215554,23007700,MSFT
2025-03-04,384.8240661621094,388.755390806373,377.2882188683939,379.66483152587324,29342900,MSFT
2025-03-05,397.1131286621094,397.7568203379533,385.02209070764377,385.5469260754551,23433100,MSFT
2025-03-06,393.0234375,398.23217304119834,388.8544303529959,390.438848896208,23304600,MSFT
2025-03-07,389.478271484375,390.9537458547577,381.7839796807534,388.497925986767,22034100,MSFT
2025-03-10,376.4563903808594,382.6355890788174,373.5450301742595,382.08104715568106,32840100,MSFT
2025-03-11,376.7436218261719,382.23954096173566,373.23810047588285,375.30773581476114,30380200,MSFT
2025-03-12,379.53607177734375,381.4670864515663,375.2581813231993,379.21921226907705,24253600,MSFT
2025-03-13,375.0799255371094,381.5661320778761,373.7728082450696,379.4271716632625,20473000,MSFT
2025-03-14,384.7745666503906,386.42831046600287,375.8127456880931,376.0801044136148,19952800,MSFT
2025-03-17,384.9132080078125,388.88412112316473,381.813696346666,382.9326924641042,22474300,MSFT
2025-03-18,379.7836608886719,383.59615946585757,377.38725393405446,383.29909421372145,19486900,MSFT
2025-03-19,384.0417785644531,385.8836435250732,380.2589866011294,381.7740797920575,19185500,MSFT
2025-03-20,383.0713195800781,387.97310772514027,379.5460042678497,381.98202996781214,18470500,MSFT
2025-03-21,387.4482727050781,387.92357710345186,379.07067004050685,379.4865916093534,39675900,MSFT
2025-03-24,389.2505187988281,391.54792412450786,386.012386704804,391.54792412450786,21004500,MSFT
2025-03-25,391.31024169921875,392.49853282327706,388.8148031404558,390.082331804945,15775000,MSFT
2025-03-26,386.1708068847656,391.4587795188397,384.784452111458,391.1518020411883,16108400,MSFT
2025-03-27,386.7748718261719,388.41870337339975,383.62585932715103,386.3292739557081,13766800,MSFT
2025-03-28,375.109619140625,385.3389984995421,373.2578420054409,384.2992097422753,21632000,MSFT
2025-03-31,371.7328796386719,373.3965054432232,363.6622546184452,368.91063894364476,35184700,MSFT
2025-04-01,378.46661376953125,379.120187514209,369.59391274714585,371.00006183577835,19689500,MSFT
2025-04-02,378.4170837402344,381.32841351216814,372.9508420143411,374.2876959242722,16092600,MSFT
2025-04-03,369.47503662109375,373.80248816308017,365.75168821202425,371.1386925275575,30198000,MSFT
2025-04-04,356.3343200683594,370.94062085342546,355.97784180916346,360.5825339787073,49209900,MSFT
2025-04-07,354.3736267089844,367.3856281525139,341.43098078163547,347.4616469003483,50425000,MSFT
2025-04-08,351.1058044433594,370.00982228854286,346.8377957272636,364.6723484414274,35868900,MSFT
2025-04-09,386.68572998046875,389.39905670107095,349.66000929830324,350.0957251156184,50199700,MSFT
2025-04-10,377.63482666015625,380.15997201946135,364.21681503291546,378.3379012524662,38024400,MSFT
2025-04-11,384.6656494140625,386.25003769690613,375.1987873888056,376.93173851590154,23839200,MSFT
2025-04-14,384.0318908691406,390.80525087459347,380.46695659777833,389.38918941494444,19251200,MSFT
2025-04-15,381.9721374511719,388.07212889209285,380.41742551182244,384.7250528209778,17199900,MSFT
2025-04-16,367.9896545410156,377.8922316795949,364.41483869971677,376.9614172312142,21967800,MSFT
2025-04-17,364.1969909667969,370.6732850580017,363.31567729138493,370.10883089247193,21120200,MSFT
2025-04-21,355.62139892578125,360.92919678600947,352.2050274305898,359.28536510699473,20807300,MSFT
2025-04-22,363.246337890625,364.1870645763753,356.3541225187108,359.83984897446516,19485000,MSFT
2025-04-23,370.7426452636719,376.6841922722663,369.38596664501534,372.396358924379,20545500,MSFT
2025-04-24,383.52685546875,384.66567617915354,371.53484734056974,372.0398885175219,22232300,MSFT
2025-04-25,388.032470703125,388.339448160569,380.8531026572445,383.2297150007932,18973200,MSFT
2025-04-28,387.3492431640625,388.91383718504306,382.8732888048125,388.1414373128656,16579400,MSFT
2025-04-29,390.201171875,391.2508426713115,386.5768248872523,387.48784509297593,14974000,MSFT
2025-04-30,391.4092712402344,392.79562598704683,380.69467558939255,386.49757125114587,36461100,MSFT
2025-05-01,421.2556457519531,432.7327295827746,420.76051687113977,426.9100091091665,58938100,MSFT
2025-05-02,431.0393981933594,435.1588741169636,425.80092616148227,427.533877248033,30757400,MSFT
2025-05-05,431.9207458496094,435.2182909345157,427.9002714913439,428.652877068793,20136100,MSFT
2025-05-06,429.0885925292969,433.46554517602334,426.9694566129341,427.9894209087166,15104200,MSFT
2025-05-07,429.12823486328125,433.8517538131467,426.9100367836598,429.6134515274466,23295300,MSFT
2025-05-08,433.9012756347656,439.34769356127396,431.4157188741818,433.66359321182534,23491300,MSFT
2025-05-09,434.455810546875,436.4462081525218,431.63356980482325,435.7134270593174,15324200,MSFT
2025-05-12,444.8832092285156,444.9921230759706,435.4955548202822,441.5955462250109,22821900,MSFT
2025-05-13,444.764404296875,446.2794975271711,441.021200788799,443.41763796979524,23618800,MSFT
2025-05-14,448.5273742675781,449.47801330220653,443.77414887416586,443.77414887416586,19902800,MSFT
2025-05-15,449.5392761230469,452.57502540604634,446.860659567107,447.1979616790238,21992300,MSFT
2025-05-16,450.67022705078125,450.7595102326154,445.17414935289,448.4678177382938,23849800,MSFT
2025-05-19,455.23382568359375,455.9481214834615,447.2277665675242,447.3071495873714,21336500,MSFT
2025-05-20,454.5393371582031,454.70797307292094,450.71983965496236,451.9797648957129,15441800,MSFT
2025-05-21,448.9837341308594,454.1524403651085,448.22974686474834,450.967885651573,19216900,MSFT
2025-05-22,451.25555419921875,456.6028569421555,450.30316997101943,451.3448676580097,18025600,MSFT
